ProjectID,ProjectName,DepartmentID,DepartmentName,SalarySessionID,SessionName,EmployeeID,EmployeeCode,EmployeeFullName,NetPayable,TotalDaysInSession,OnJob,Holiday,TotalLeaveDays,LWP,PayableDays
49,Execura,6,Admin,50199,Jan 2025,122242,EMP1118,Abir Jahan,23552,31,27,4,0,0,31
49,Execura,7,Finance,50199,Jan 2025,162915,EMP1004,Nadia Rahman,18944,31,27,4,0,0,31
49,Execura,7,Finance,50199,Jan 2025,132808,EMP1160,Sohan Ahmed,21163,31,27,4,3,0,31
49,Execura,6,Admin,50199,Jan 2025,122277,EMP1121,Maliha Hossain,24786,31,27,4,0,0,31
49,Execura,6,Admin,50199,Jan 2025,122579,EMP1165,Maliha Jahan,25602,31,27,4,0,0,31
49,Execura,7,Finance,50199,Jan 2025,162986,EMP1048,Tariq Sarker,15000,31,27,4,0,0,31
49,Execura,71,,50199,Jan 2025,111448,EMP1212,Nadia Khan,50533,31,27,4,0,0,31
49,Execura,53,Site Ops,50199,Jan 2025,112227,EMP1147,Abir Sarker,83970,31,27,4,0,0,31
49,Execura,78,Finance,50199,Jan 2025,132788,EMP1154,Nadia Jahan,49745,31,27,4,0,0,31
49,Execura,79,Procurement,50199,Jan 2025,162924,EMP1010,Shanta Chowdhury,83970,31,27,4,0,0,31
49,Execura,79,Procurement,50199,Jan 2025,122613,EMP1183,Sohan Khan,28860,31,27,4,0,0,31
49,Execura,72,Finance,50199,Jan 2025,152902,EMP1113,Tariq Chowdhury,45500,31,27,4,0,0,31
49,Execura,58,Finance,50199,Jan 2025,152906,EMP1116,Sohan Miah,42500,31,27,4,4,0,31
49,Execura,58,Finance,50199,Jan 2025,152903,EMP1114,Shanta Rahman,35000,31,27,4,2,0,31
49,Execura,58,Finance,50199,Jan 2025,132851,EMP1182,Maliha Miah,37700,31,27,4,1,0,31
49,Execura,72,Finance,50199,Jan 2025,132861,EMP1186,Tariq Chowdhury,50583,31,27,4,0,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,122621,EMP1187,Tamim Ahmed,38716,31,27,4,0,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,132836,EMP1173,Nadia Chowdhury,22625,31,27,4,0,0,31
30162,Megh Mallar,72,Finance,50199,Jan 2025,111522,EMP1246,Sohan Jahan,37210,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,111519,EMP1242,Lubna Jahan,36564,31,27,4,0,0,31
30162,Megh Mallar,55,Logistics,50199,Jan 2025,132809,EMP1161,Tariq Miah,21779,31,27,4,0,0,31
30162,Megh Mallar,5,Finance,50199,Jan 2025,132803,EMP1159,Shanta Khan,26363,31,27,4,3,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,122639,EMP1192,Nadia Ahmed,21328,31,27,4,0,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,122673,EMP1203,Rafi Rahman,15274,31,20,4,0,0,24
30162,Megh Mallar,3,Admin,50199,Jan 2025,132827,EMP1170,Abir Chowdhury,15723,31,20,4,0,0,24
30162,Megh Mallar,3,Admin,50199,Jan 2025,162957,EMP1033,Lubna Khan,17400,31,27,4,0,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,122668,EMP1202,Sadia Rahman,19710,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,132786,EMP1153,Lubna Hossain,54303,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122343,EMP1126,Tariq Rahman,28619,31,27,4,4,0,31
30134,GSR,4,Site Ops,50199,Jan 2025,122347,EMP1127,Sohan Rahman,39024,31,27,4,1,0,31
30162,Megh Mallar,78,Finance,50199,Jan 2025,162951,EMP1028,Rafi Chowdhury,20064,31,27,4,5,0,31
30134,GSR,3,Admin,50199,Jan 2025,162930,EMP1014,Sadia Miah,21325,31,27,4,1,0,31
30162,Megh Mallar,5,Finance,50199,Jan 2025,111528,EMP1247,Sohan Sarker,43851,31,27,4,6,0,31
30133,Surjomukhi,5,Finance,50199,Jan 2025,111510,EMP1238,Lubna Chowdhury,30917,31,27,4,3,0,31
30133,Surjomukhi,55,Logistics,50199,Jan 2025,122720,EMP1214,Rafi Sarker,26721,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,162960,EMP1034,Tamim Miah,26200,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,122643,EMP1195,Lubna Hossain,24900,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122503,EMP1150,Maliha Miah,48535,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122755,EMP1232,Tariq Ahmed,19156,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,152900,EMP1112,Tamim Chowdhury,18000,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162931,EMP1015,Tamim Miah,50133,31,27,4,0,0,31
30172,Reveira,5,Finance,50199,Jan 2025,122469,EMP1148,Sadia Miah,25714,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122768,EMP1235,Tariq Chowdhury,17959,31,24,4,0,0,28
30172,Reveira,3,Admin,50199,Jan 2025,132833,EMP1172,Sadia Jahan,19084,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162944,EMP1022,Shanta Rahman,15997,31,26,4,0,0,30
30133,Surjomukhi,3,Admin,50199,Jan 2025,162923,EMP1009,Rafi Hossain,84483,31,27,4,2,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,132839,EMP1176,Sadia Ahmed,40815,31,27,4,0,0,31
30133,Surjomukhi,4,Site Ops,50199,Jan 2025,122445,EMP1144,Tamim Khan,43265,31,27,4,0,0,31
30133,Surjomukhi,5,Finance,50199,Jan 2025,122434,EMP1141,Rafi Khan,28452,31,27,4,0,0,31
30133,Surjomukhi,5,Finance,50199,Jan 2025,111520,EMP1244,Nadia Khan,20089,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,122678,EMP1204,Lubna Khan,20010,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,132831,EMP1171,Maliha Jahan,18287,31,25,4,0,0,29
30133,Surjomukhi,3,Admin,50199,Jan 2025,152867,EMP1103,Lubna Khan,20340,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,132847,EMP1180,Nadia Hossain,53167,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,132843,EMP1178,Maliha Miah,39600,31,27,4,2,0,31
30172,Reveira,4,Site Ops,50199,Jan 2025,132859,EMP1184,Nadia Chowdhury,35025,31,27,4,2,0,31
30172,Reveira,5,Finance,50199,Jan 2025,142862,EMP1132,Maliha Ahmed,19170,31,27,4,2,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162989,EMP1051,Maliha Rahman,17052,31,26,4,0,0,30
30172,Reveira,3,Admin,50199,Jan 2025,163008,EMP1063,Tamim Rahman,14448,31,24,4,0,0,28
30172,Reveira,3,Admin,50199,Jan 2025,163009,EMP1064,Rafi Ahmed,16200,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,163013,EMP1068,Shanta Rahman,13697,31,24,4,0,0,28
50200,Lakeview,3,Admin,50199,Jan 2025,162955,EMP1031,Shanta Miah,47000,31,27,4,0,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,152868,EMP1104,Rafi Chowdhury,46586,31,27,4,4,0,31
50200,Lakeview,72,Finance,50199,Jan 2025,111491,EMP1229,Abir Rahman,27632,31,27,4,1,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,162949,EMP1026,Sohan Ahmed,18960,31,27,4,2,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,162945,EMP1023,Nadia Sarker,17700,31,27,4,0,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,122642,EMP1194,Lubna Hossain,21123,31,27,4,2,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,162911,EMP1001,Nadia Rahman,18600,31,27,4,0,0,31
50200,Lakeview,3,Admin,50199,Jan 2025,163014,EMP1069,Abir Ahmed,15000,31,27,4,0,0,31
40188,Lighthouse,3,Admin,50199,Jan 2025,122665,EMP1201,Maliha Rahman,21000,31,27,4,0,0,31
40188,Lighthouse,3,Admin,50199,Jan 2025,163005,EMP1060,Rafi Chowdhury,15600,31,27,4,0,0,31
40188,Lighthouse,3,Admin,50199,Jan 2025,111509,EMP1237,Nadia Hossain,46744,31,27,4,2,0,31
40188,Lighthouse,3,Admin,50199,Jan 2025,132842,EMP1177,Nadia Miah,29710,31,27,4,0,0,31
40188,Lighthouse,4,Site Ops,50199,Jan 2025,152873,EMP1106,Maliha Hossain,16839,31,27,4,6,0,31
30185,Attalika,3,Admin,50199,Jan 2025,122261,EMP1119,Tamim Khan,64375,31,27,4,1,0,31
30185,Attalika,3,Admin,50199,Jan 2025,132846,EMP1179,Shanta Chowdhury,55469,31,27,4,3,0,31
30185,Attalika,3,Admin,50199,Jan 2025,162969,EMP1038,Shanta Ahmed,20300,31,27,4,5,0,31
30185,Attalika,55,Logistics,50199,Jan 2025,142865,EMP1135,Rafi Ahmed,26450,31,27,4,1,0,31
30185,Attalika,3,Admin,50199,Jan 2025,122521,EMP1152,Nadia Hossain,23435,31,27,4,4,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122518,EMP1151,Rafi Jahan,44019,31,27,4,1,0,31
30172,Reveira,77,Engineering,50199,Jan 2025,122737,EMP1222,Lubna Khan,30850,31,27,4,2,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162972,EMP1040,Rafi Miah,17200,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,132789,EMP1155,Abir Khan,43269,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122373,EMP1130,Sadia Hossain,32988,31,27,4,3,0,31
30172,Reveira,4,Site Ops,50199,Jan 2025,122338,EMP1124,Abir Rahman,21623,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162973,EMP1041,Sohan Rahman,15351,31,24,4,0,0,28
30172,Reveira,3,Admin,50199,Jan 2025,122319,EMP1123,Nadia Sarker,75021,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122750,EMP1227,Lubna Hossain,41050,31,27,4,3,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122744,EMP1225,Shanta Ahmed,37665,31,27,4,3,0,31
30172,Reveira,77,Engineering,50199,Jan 2025,122741,EMP1224,Sohan Ahmed,33555,31,27,4,3,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162954,EMP1030,Lubna Sarker,38000,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,152907,EMP1117,Maliha Rahman,31500,31,27,4,0,0,31
30172,Reveira,5,Finance,50199,Jan 2025,122756,EMP1230,Rafi Khan,28791,31,27,4,0,0,31
30172,Reveira,5,Finance,50199,Jan 2025,122757,EMP1231,Abir Sarker,22732,31,27,4,1,0,31
30172,Reveira,55,Logistics,50199,Jan 2025,132823,EMP1168,Rafi Khan,25131,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,163023,EMP1078,Tariq Khan,16700,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,132801,EMP1158,Tariq Miah,20988,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162913,EMP1003,Tamim Ahmed,16209,31,24,4,0,0,28
30133,Surjomukhi,3,Admin,50199,Jan 2025,122438,EMP1143,Maliha Miah,62850,31,27,4,1,0,31
30133,Surjomukhi,4,Site Ops,50199,Jan 2025,111512,EMP1239,Shanta Jahan,41004,31,27,4,1,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,162948,EMP1025,Lubna Chowdhury,26155,31,27,4,3,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,122652,EMP1199,Rafi Rahman,21991,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,122732,EMP1219,Maliha Jahan,22320,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,162997,EMP1055,Sohan Miah,16200,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,163010,EMP1065,Maliha Jahan,16200,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,122650,EMP1198,Tamim Jahan,21000,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122721,EMP1215,Tamim Miah,17730,31,21,4,0,0,25
30134,GSR,3,Admin,50199,Jan 2025,163000,EMP1057,Tamim Rahman,16700,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,162999,EMP1056,Abir Sarker,16200,31,27,4,0,0,31
30134,GSR,3,Admin,50199,Jan 2025,122662,EMP1200,Abir Jahan,21744,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,163020,EMP1075,Tamim Hossain,15700,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122640,EMP1193,Nadia Ahmed,20638,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,163021,EMP1076,Abir Jahan,15700,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,132848,EMP1181,Shanta Khan,18040,31,24,4,0,0,28
30186,Gemini,3,Admin,50199,Jan 2025,122634,EMP1191,Tamim Rahman,62230,31,27,4,1,0,31
30186,Gemini,3,Admin,50199,Jan 2025,122749,EMP1226,Tariq Jahan,29052,31,27,4,1,0,31
30186,Gemini,3,Admin,50199,Jan 2025,122384,EMP1134,Tariq Sarker,36177,31,27,4,2,0,31
30186,Gemini,4,Site Ops,50199,Jan 2025,112133,EMP1131,Lubna Miah,40167,31,27,4,4,0,31
30186,Gemini,55,Logistics,50199,Jan 2025,122486,EMP1149,Tamim Sarker,21060,31,27,4,0,0,31
30186,Gemini,55,Logistics,50199,Jan 2025,132812,EMP1163,Maliha Jahan,24283,31,27,4,2,0,31
30186,Gemini,72,Finance,50199,Jan 2025,163001,EMP1058,Maliha Rahman,19500,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,162962,EMP1035,Shanta Miah,54500,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,162947,EMP1024,Sadia Sarker,28620,31,27,4,0,0,31
30133,Surjomukhi,4,Site Ops,50199,Jan 2025,122627,EMP1189,Sohan Rahman,28640,31,27,4,4,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,162971,EMP1039,Shanta Ahmed,16868,31,26,4,0,0,30
30133,Surjomukhi,3,Admin,50199,Jan 2025,162975,EMP1042,Lubna Khan,15600,31,26,4,0,0,30
30133,Surjomukhi,3,Admin,50199,Jan 2025,162990,EMP1052,Lubna Chowdhury,14400,31,23,4,0,0,27
30133,Surjomukhi,3,Admin,50199,Jan 2025,162995,EMP1054,Rafi Jahan,14700,31,23,4,0,0,27
30172,Reveira,6,Admin,50199,Jan 2025,122452,EMP1145,Shanta Khan,28925,31,27,4,0,0,31
30172,Reveira,72,Finance,50199,Jan 2025,111464,EMP1216,Sadia Sarker,40155,31,27,4,0,0,31
30172,Reveira,4,Site Ops,50199,Jan 2025,111466,EMP1218,Rafi Hossain,35982,31,27,4,0,0,31
30172,Reveira,5,Finance,50199,Jan 2025,122786,EMP1245,Rafi Jahan,21878,31,27,4,3,0,31
30172,Reveira,3,Admin,50199,Jan 2025,122647,EMP1197,Tariq Chowdhury,18000,31,27,4,0,0,31
30172,Reveira,4,Site Ops,50199,Jan 2025,162920,EMP1007,Tamim Hossain,15227,31,23,4,0,0,27
30172,Reveira,4,Site Ops,50199,Jan 2025,162983,EMP1045,Sohan Khan,16200,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,112196,EMP1142,Sadia Miah,34285,31,27,4,2,0,31
30172,Reveira,79,Procurement,50199,Jan 2025,163012,EMP1067,Maliha Jahan,25000,31,27,4,2,0,31
30172,Reveira,77,Engineering,50199,Jan 2025,122685,EMP1205,Nadia Ahmed,22643,31,27,4,2,0,31
30172,Reveira,4,Site Ops,50199,Jan 2025,111516,EMP1240,Lubna Rahman,38542,31,27,4,1,0,31
30172,Reveira,5,Finance,50199,Jan 2025,111530,EMP1248,Rafi Miah,32236,31,27,4,3,0,31
30172,Reveira,55,Logistics,50199,Jan 2025,132810,EMP1162,Sadia Jahan,21779,31,27,4,0,0,31
30172,Reveira,5,Finance,50199,Jan 2025,122386,EMP1136,Lubna Hossain,26677,31,27,4,0,0,31
30186,Gemini,3,Admin,50199,Jan 2025,162936,EMP1019,Rafi Khan,17400,31,27,4,0,0,31
30186,Gemini,3,Admin,50199,Jan 2025,162938,EMP1020,Maliha Jahan,16320,31,27,4,0,0,31
30186,Gemini,3,Admin,50199,Jan 2025,162984,EMP1046,Shanta Miah,15200,31,27,4,0,0,31
30186,Gemini,3,Admin,50199,Jan 2025,163018,EMP1073,Tamim Chowdhury,15200,31,27,4,0,0,31
30186,Gemini,3,Admin,50199,Jan 2025,163019,EMP1074,Sadia Sarker,13996,31,25,4,0,0,29
30162,Megh Mallar,3,Admin,50199,Jan 2025,111465,EMP1217,Maliha Ahmed,32377,31,27,4,0,0,31
30162,Megh Mallar,3,Admin,50199,Jan 2025,122646,EMP1196,Abir Khan,21660,31,27,4,0,0,31
30172,Reveira,3,Admin,50199,Jan 2025,162956,EMP1032,Abir Miah,33511,31,27,4,0,0,31
30172,Reveira,72,Finance,50199,Jan 2025,162982,EMP1044,Sadia Ahmed,27025,31,27,4,0,0,31
30133,Surjomukhi,3,Admin,50199,Jan 2025,132822,EMP1167,Sohan Chowdhury,34815,31,27,4,0,0,31
30133,Surjomukhi,5,Finance,50199,Jan 2025,111518,EMP1241,Nadia Khan,48673,31,27,4,2,0,31
49,Execura,72,Finance,50199,Jan 2025,111473,EMP1223,Abir Sarker,29420,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,122735,EMP1221,Tariq Rahman,64470,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,122710,EMP1209,Lubna Sarker,56040,31,27,4,0,0,31
50192,Westlake,4,Site Ops,50199,Jan 2025,163002,EMP1059,Abir Miah,18900,31,27,4,2,0,31
50192,Westlake,5,Finance,50199,Jan 2025,122341,EMP1125,Shanta Rahman,21467,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,162935,EMP1018,Maliha Hossain,19260,31,27,4,0,0,31
50192,Westlake,5,Finance,50199,Jan 2025,122770,EMP1236,Tariq Ahmed,25665,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,162927,EMP1012,Nadia Rahman,19200,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,162940,EMP1021,Sadia Jahan,16500,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,162978,EMP1043,Tamim Khan,16700,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,163007,EMP1062,Abir Sarker,16200,31,27,4,0,0,31
50192,Westlake,3,Admin,50199,Jan 2025,122262,EMP1120,Tariq Miah,38983,31,27,4,1,0,31
49,Execura,78,Finance,50199,Jan 2025,152870,EMP1105,Rafi Sarker,47150,31,27,4,0,0,31
49,Execura,76,,50201,May 2025,122580,EMP1166,Nadia Rahman,98570,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163031,EMP1086,Maliha Chowdhury,21428,28,20,4,0,0,24
49,Execura,54,Engineering,50201,May 2025,162909,EMP1000,Rafi Jahan,35905,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,152888,EMP1110,Sadia Chowdhury,72000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,162987,EMP1049,Maliha Ahmed,24410,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163024,EMP1079,Sohan Rahman,30000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,132860,EMP1185,Lubna Sarker,100248,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,111440,EMP1206,Shanta Ahmed,46575,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163026,EMP1081,Lubna Khan,30000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163025,EMP1080,Abir Jahan,30000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,162988,EMP1050,Tamim Khan,30000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163028,EMP1083,Lubna Chowdhury,25000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,111447,EMP1211,Tamim Jahan,37051,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163029,EMP1084,Abir Ahmed,25000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163027,EMP1082,Rafi Ahmed,40000,28,24,4,0,0,28
49,Execura,54,Engineering,50201,May 2025,163011,EMP1066,Tamim Khan,30000,28,24,4,0,0,28
49,Execura,80,,50201,May 2025,162918,EMP1005,Rafi Jahan,124215,28,24,4,0,0,28
49,Execura,70,,50201,May 2025,132818,EMP1164,Tamim Ahmed,124215,28,24,4,0,0,28
49,Execura,3,Admin,50201,May 2025,112172,EMP1139,Nadia Sarker,43444,28,24,4,0,0,28
49,Execura,3,Admin,50201,May 2025,163022,EMP1077,Nadia Hossain,85000,28,24,4,1,0,28
49,Execura,78,Finance,50201,May 2025,162932,EMP1016,Shanta Chowdhury,46183,28,24,4,0,0,28
49,Execura,3,Admin,50201,May 2025,152889,EMP1111,Nadia Jahan,66583,28,24,4,0,0,28
49,Execura,78,Finance,50201,May 2025,162929,EMP1013,Tamim Khan,51583,28,24,4,1,0,28
49,Execura,3,Admin,50201,May 2025,111487,EMP1228,Abir Jahan,29594,28,24,4,1,0,28
49,Execura,3,Admin,50201,May 2025,132838,EMP1175,Sadia Hossain,35000,28,24,4,1,0,28
49,Execura,3,Admin,50201,May 2025,122734,EMP1220,Rafi Hossain,23350,28,24,4,1,0,28
49,Execura,78,Finance,50201,May 2025,152870,EMP1105,Rafi Sarker,46600,28,24,4,0,0,28
49,Execura,3,Admin,50201,May 2025,122460,EMP1146,Tariq Khan,35950,28,24,4,1,0,28
49,Execura,55,Logistics,50201,May 2025,122762,EMP1233,Rafi Khan,45366,28,24,4,1,0,28
49,Execura,3,Admin,50201,May 2025,152904,EMP1115,Maliha Rahman,124215,28,24,4,0,0,28
49,Execura,3,Admin,50201,May 2025,122622,EMP1188,Nadia Khan,63821,28,24,4,1,0,28
49,Execura,3,Admin,50201,May 2025,122763,EMP1234,Sohan Ahmed,47090,28,24,4,0,0,28
49,Execura,55,Logistics,50201,May 2025,122711,EMP1210,Shanta Chowdhury,28644,28,24,4,2,0,28
49,Execura,78,Finance,50201,May 2025,162950,EMP1027,Nadia Khan,17156,28,24,4,1,0,28
49,Execura,68,Logistics,50201,May 2025,122358,EMP1129,Shanta Ahmed,53745,28,24,4,0,0,28
49,Execura,68,Logistics,50201,May 2025,122784,EMP1243,Abir Hossain,30000,28,24,4,0,0,28
49,Execura,57,Admin,50201,May 2025,162953,EMP1029,Tamim Rahman,36000,28,24,4,0,0,28
49,Execura,57,Admin,50201,May 2025,163015,EMP1070,Shanta Ahmed,30000,28,24,4,0,0,28
49,Execura,68,Logistics,50201,May 2025,122393,EMP1137,Sohan Chowdhury,45994,28,24,4,0,0,28
49,Execura,57,Admin,50201,May 2025,111442,EMP1208,Lubna Chowdhury,54935,28,24,4,0,0,28
49,Execura,68,Logistics,50201,May 2025,122596,EMP1174,Rafi Hossain,45061,28,24,4,0,0,28
49,Execura,68,Logistics,50201,May 2025,162968,EMP1037,Abir Miah,42500,28,24,4,0,0,28
49,Execura,57,Admin,50201,May 2025,111441,EMP1207,Sadia Hossain,63760,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,122348,EMP1128,Abir Khan,19662,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,132824,EMP1169,Abir Ahmed,25904,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,162985,EMP1047,Maliha Sarker,15300,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,111449,EMP1213,Rafi Hossain,28556,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,152887,EMP1109,Nadia Sarker,12470,28,24,4,0,0,28
49,Execura,60,Logistics,50201,May 2025,162919,EMP1006,Lubna Jahan,38000,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,112142,EMP1133,Shanta Khan,23923,28,24,4,0,0,28
49,Execura,60,Logistics,50201,May 2025,162934,EMP1017,Maliha Sarker,35000,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,162922,EMP1008,Tamim Sarker,22935,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,122296,EMP1122,Abir Ahmed,15451,28,24,4,0,0,28
49,Execura,6,Admin,50201,May 2025,112174,EMP1140,Shanta Ahmed,19529,28,24,4,1,0,28
49,Execura,6,Admin,50201,May 2025,122242,EMP1118,Abir Jahan,21252,28,24,4,0,0,28
49,Execura,7,Finance,50201,May 2025,162915,EMP1004,Nadia Rahman,16624,28,24,4,0,0,28
49,Execura,7,Finance,50201,May 2025,132808,EMP1160,Sohan Ahmed,18251,28,24,4,1,0,28
49,Execura,6,Admin,50201,May 2025,122277,EMP1121,Maliha Hossain,22458,28,24,4,1,0,28
49,Execura,6,Admin,50201,May 2025,122579,EMP1165,Maliha Jahan,22402,28,24,4,0,0,28
49,Execura,7,Finance,50201,May 2025,162986,EMP1048,Tariq Sarker,15000,28,24,4,0,0,28
49,Execura,71,,50201,May 2025,111448,EMP1212,Nadia Khan,50292,28,24,4,0,0,28
49,Execura,53,Site Ops,50201,May 2025,112227,EMP1147,Abir Sarker,83970,28,24,4,2,0,28
49,Execura,78,Finance,50201,May 2025,132788,EMP1154,Nadia Jahan,49745,28,24,4,1,0,28
49,Execura,79,Procurement,50201,May 2025,162924,EMP1010,Shanta Chowdhury,83970,28,24,4,1,0,28
49,Execura,79,Procurement,50201,May 2025,122613,EMP1183,Sohan Khan,28860,28,24,4,0,0,28
49,Execura,72,Finance,50201,May 2025,152902,EMP1113,Tariq Chowdhury,45500,28,24,4,1,0,28
49,Execura,58,Finance,50201,May 2025,152906,EMP1116,Sohan Miah,42500,28,24,4,1,0,28
49,Execura,58,Finance,50201,May 2025,152903,EMP1114,Shanta Rahman,35000,28,24,4,0,0,28
49,Execura,58,Finance,50201,May 2025,132851,EMP1182,Maliha Miah,33700,28,24,4,0,0,28
49,Execura,72,Finance,50201,May 2025,132861,EMP1186,Tariq Chowdhury,50583,28,24,4,1,0,28
30172,Reveira,3,Admin,50201,May 2025,132789,EMP1155,Abir Khan,42719,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122373,EMP1130,Sadia Hossain,30728,28,24,4,0,0,28
30172,Reveira,4,Site Ops,50201,May 2025,122338,EMP1124,Abir Rahman,19750,28,24,4,2,0,28
30172,Reveira,3,Admin,50201,May 2025,162973,EMP1041,Sohan Rahman,16057,28,22,4,0,0,26
30133,Surjomukhi,3,Admin,50201,May 2025,132822,EMP1167,Sohan Chowdhury,34410,28,24,4,10,0,28
30172,Reveira,72,Finance,50201,May 2025,162982,EMP1044,Sadia Ahmed,26620,28,24,4,0,0,28
30133,Surjomukhi,5,Finance,50201,May 2025,111518,EMP1241,Nadia Khan,44595,28,24,4,2,0,28
49,Execura,72,Finance,50201,May 2025,111473,EMP1223,Abir Sarker,25925,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122503,EMP1150,Maliha Miah,48940,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122755,EMP1232,Tariq Ahmed,18053,28,24,4,0,0,28
